GEOID,NAME,variable,estimate,moe,High_Error
5322745,"Everson city, Washington",B01001_001,2960,28,FALSE
5322955,"Fairchild AFB CDP, Washington",B01001_001,3184,467,FALSE
5322990,"Fairfield town, Washington",B01001_001,614,128,FALSE
5323160,"Fairwood CDP (King County), Washington",B01001_001,18612,1544,FALSE
5323165,"Fairwood CDP (Spokane County), Washington",B01001_001,10228,997,FALSE
5323200,"Fall City CDP, Washington",B01001_001,2018,498,FALSE
5323340,"Farmington town, Washington",B01001_001,144,53,TRUE
5323515,"Federal Way city, Washington",B01001_001,99614,57,FALSE
5323550,"Felida CDP, Washington",B01001_001,10520,1379,FALSE
5323620,"Ferndale city, Washington",B01001_001,15130,29,FALSE
5323690,"Fern Prairie CDP, Washington",B01001_001,1946,572,FALSE
5323795,"Fife city, Washington",B01001_001,10887,72,FALSE
5323830,"Fife Heights CDP, Washington",B01001_001,1573,257,FALSE
5323865,"Finley CDP, Washington",B01001_001,5848,918,FALSE
5323970,"Fircrest city, Washington",B01001_001,7098,19,FALSE
5324188,"Five Corners CDP, Washington",B01001_001,20916,1248,FALSE
5324425,"Fobes Hill CDP, Washington",B01001_001,2957,426,FALSE
5324565,"Fords Prairie CDP, Washington",B01001_001,2842,609,FALSE
5324810,"Forks city, Washington",B01001_001,3380,29,FALSE
5324915,"Fort Lewis CDP, Washington",B01001_001,13440,978,FALSE
5325300,"Four Lakes CDP, Washington",B01001_001,564,254,TRUE
5325370,"Fox Island CDP, Washington",B01001_001,3644,370,FALSE
5325475,"Frederickson CDP, Washington",B01001_001,24741,2016,FALSE
5325510,"Freeland CDP, Washington",B01001_001,1894,356,FALSE
5325615,"Friday Harbor town, Washington",B01001_001,2647,21,FALSE
5326140,"Garfield town, Washington",B01001_001,586,150,FALSE
5326245,"Garrett CDP, Washington",B01001_001,1873,491,FALSE
5326420,"Geneva CDP, Washington",B01001_001,2096,450,FALSE
5326455,"George city, Washington",B01001_001,892,360,TRUE
5326735,"Gig Harbor city, Washington",B01001_001,11917,38,FALSE
5326875,"Glacier CDP, Washington",B01001_001,241,192,TRUE
5326945,"Gleed CDP, Washington",B01001_001,3231,705,FALSE
5327225,"Glenwood CDP, Washington",B01001_001,220,68,FALSE
5327365,"Gold Bar city, Washington",B01001_001,2338,440,FALSE
5327435,"Goldendale city, Washington",B01001_001,3448,12,FALSE
5327680,"Gorst CDP, Washington",B01001_001,495,316,TRUE
5327785,"Graham CDP, Washington",B01001_001,34778,2066,FALSE
5327855,"Grand Coulee city, Washington",B01001_001,1034,239,FALSE
5327890,"Grand Mound CDP, Washington",B01001_001,3442,894,FALSE
5327925,"Grandview city, Washington",B01001_001,10922,23,FALSE
5327960,"Granger city, Washington",B01001_001,3632,19,FALSE
5327995,"Granite Falls city, Washington",B01001_001,4567,18,FALSE
5328135,"Grapeview CDP, Washington",B01001_001,1128,568,TRUE
5328345,"Grayland CDP, Washington",B01001_001,575,245,TRUE
5328450,"Grays River CDP, Washington",B01001_001,257,173,TRUE
5328590,"Green Bluff CDP, Washington",B01001_001,219,132,TRUE
5328695,"Greenwater CDP, Washington",B01001_001,97,124,TRUE
5329255,"Hamilton town, Washington",B01001_001,376,161,TRUE
5329430,"Hansville CDP, Washington",B01001_001,3246,678,FALSE
5329710,"Harrah town, Washington",B01001_001,640,118,FALSE
5329745,"Harrington city, Washington",B01001_001,450,116,FALSE
5329920,"Hartline town, Washington",B01001_001,202,83,TRUE
5330030,"Hat Island CDP, Washington",B01001_001,21,34,TRUE
5330060,"Hatton town, Washington",B01001_001,492,434,TRUE
5330305,"Hazel Dell CDP, Washington",B01001_001,22714,1557,FALSE
5330690,"Herron Island CDP, Washington",B01001_001,122,85,TRUE
5330750,"High Bridge CDP, Washington",B01001_001,2871,337,FALSE
5331495,"Hobart CDP, Washington",B01001_001,7155,710,FALSE
5331530,"Hockinson CDP, Washington",B01001_001,5833,990,FALSE
5331540,"Hogans Corner CDP, Washington",B01001_001,8,13,TRUE
5331985,"Home CDP, Washington",B01001_001,1692,615,TRUE
5332125,"Hoodsport CDP, Washington",B01001_001,162,131,TRUE
5332300,"Hoquiam city, Washington",B01001_001,8742,28,FALSE
5332650,"Humptulips CDP, Washington",B01001_001,245,148,TRUE
5332755,"Hunts Point town, Washington",B01001_001,323,55,FALSE
5333000,"Ilwaco city, Washington",B01001_001,1433,381,FALSE
5333105,"Inchelium CDP, Washington",B01001_001,338,92,FALSE
5333175,"Index town, Washington",B01001_001,132,66,TRUE
5333280,"Indianola CDP, Washington",B01001_001,3553,163,FALSE
5333560,"Ione town, Washington",B01001_001,342,115,TRUE
5333805,"Issaquah city, Washington",B01001_001,39400,94,FALSE
5333890,"Jamestown CDP, Washington",B01001_001,326,161,TRUE
5334575,"Kahlotus city, Washington",B01001_001,134,61,TRUE
5334645,"Kalama city, Washington",B01001_001,2952,25,FALSE
5334890,"Kapowsin CDP, Washington",B01001_001,378,223,TRUE
5334915,"Kayak Point CDP, Washington",B01001_001,1661,404,FALSE
5334960,"Keller CDP, Washington",B01001_001,256,76,FALSE
5335065,"Kelso city, Washington",B01001_001,12661,43,FALSE
5335135,"Kendall CDP, Washington",B01001_001,959,430,TRUE
5335170,"Kenmore city, Washington",B01001_001,23611,41,FALSE
5335275,"Kennewick city, Washington",B01001_001,83823,38,FALSE
5335415,"Kent city, Washington",B01001_001,135169,74,FALSE
5335450,"Ketron Island CDP, Washington",B01001_001,0,13,TRUE
5335485,"Kettle Falls city, Washington",B01001_001,1598,334,FALSE
5335555,"Key Center CDP, Washington",B01001_001,3359,487,FALSE
5335625,"Keyport CDP, Washington",B01001_001,284,118,TRUE
5335870,"Kingston CDP, Washington",B01001_001,2999,655,FALSE
5335940,"Kirkland city, Washington",B01001_001,92015,76,FALSE
5336010,"Kitsap Lake CDP, Washington",B01001_001,2054,334,FALSE
5336045,"Kittitas city, Washington",B01001_001,1281,300,FALSE
5336115,"Klickitat CDP, Washington",B01001_001,335,141,TRUE
5336395,"Krupp town, Washington",B01001_001,39,35,TRUE
5336710,"La Center city, Washington",B01001_001,3685,17,FALSE
5336745,"Lacey city, Washington",B01001_001,56263,46,FALSE
5336780,"La Conner town, Washington",B01001_001,1000,239,FALSE
5336850,"LaCrosse town, Washington",B01001_001,417,149,TRUE
5336920,"La Grande CDP, Washington",B01001_001,219,276,TRUE
5337077,"Lake Bosworth CDP, Washington",B01001_001,1059,276,FALSE
5337100,"Lake Cassidy CDP, Washington",B01001_001,2782,544,FALSE
5337105,"Lake Cavanaugh CDP, Washington",B01001_001,341,148,TRUE
5337270,"Lake Forest Park city, Washington",B01001_001,13462,43,FALSE
5337287,"Lake Goodwin CDP, Washington",B01001_001,5581,746,FALSE
5337345,"Lake Holm CDP, Washington",B01001_001,3653,741,FALSE
5337415,"Lake Ketchum CDP, Washington",B01001_001,1402,508,TRUE
5337420,"Lakeland North CDP, Washington",B01001_001,14960,1369,FALSE
5337430,"Lakeland South CDP, Washington",B01001_001,12606,1205,FALSE
5337526,"Lake McMurray CDP, Washington",B01001_001,473,261,TRUE
5337538,"Lake Marcel-Stillwater CDP, Washington",B01001_001,1396,471,TRUE
5337567,"Lake Morton-Berrydale CDP, Washington",B01001_001,10457,1115,FALSE
5337672,"Lake Roesiger CDP, Washington",B01001_001,1051,520,TRUE
5337830,"Lake Shore CDP, Washington",B01001_001,6587,996,FALSE
5337900,"Lake Stevens city, Washington",B01001_001,38816,37,FALSE
5337917,"Lake Stickney CDP, Washington",B01001_001,14668,1345,FALSE
5337920,"Lake Tapps CDP, Washington",B01001_001,12196,1064,FALSE
5337926,"Lakeview CDP, Washington",B01001_001,1540,742,TRUE
5338038,"Lakewood city, Washington",B01001_001,63142,72,FALSE
5338215,"Lamont town, Washington",B01001_001,159,64,TRUE
5338355,"Langley city, Washington",B01001_001,1076,215,FALSE
5338420,"Larch Way CDP, Washington",B01001_001,4399,786,FALSE
5338495,"Latah town, Washington",B01001_001,168,85,TRUE
5338705,"Laurier CDP, Washington",B01001_001,0,13,TRUE
5338845,"Leavenworth city, Washington",B01001_001,2619,461,FALSE
5338880,"Lebam CDP, Washington",B01001_001,168,85,TRUE
5339212,"Lewisville CDP, Washington",B01001_001,2474,595,FALSE
5339230,"Lexington CDP, Washington",B01001_001,4549,799,FALSE
5339335,"Liberty Lake city, Washington",B01001_001,12026,20,FALSE
5339510,"Lind town, Washington",B01001_001,569,145,FALSE
5339860,"Lochsloy CDP, Washington",B01001_001,2679,480,FALSE
5339930,"Lofall CDP, Washington",B01001_001,2038,443,FALSE
5340070,"Long Beach city, Washington",B01001_001,1831,334,FALSE
5340105,"Longbranch CDP, Washington",B01001_001,4081,937,FALSE
5340245,"Longview city, Washington",B01001_001,37722,42,FALSE
5340270,"Longview Heights CDP, Washington",B01001_001,4199,738,FALSE
5340350,"Loomis CDP, Washington",B01001_001,98,76,TRUE
5340385,"Loon Lake CDP, Washington",B01001_001,702,191,FALSE
5340570,"Lower Elochoman CDP, Washington",B01001_001,445,216,TRUE
5340735,"Lyle CDP, Washington",B01001_001,254,112,TRUE
5340770,"Lyman town, Washington",B01001_001,386,124,FALSE
5340805,"Lynden city, Washington",B01001_001,15723,31,FALSE
5340840,"Lynnwood city, Washington",B01001_001,39867,77,FALSE
5340980,"Mabton city, Washington",B01001_001,2314,490,FALSE
5341155,"McChord AFB CDP, Washington",B01001_001,2899,326,FALSE
5341225,"McCleary city, Washington",B01001_001,2426,441,FALSE
5341470,"Machias CDP, Washington",B01001_001,1260,405,FALSE
5341645,"McKenna CDP, Washington",B01001_001,554,308,TRUE
5341785,"McMillin CDP, Washington",B01001_001,1194,264,FALSE
5342275,"Malden town, Washington",B01001_001,194,81,TRUE
5342310,"Malo CDP, Washington",B01001_001,27,30,TRUE
5342345,"Malone CDP, Washington",B01001_001,341,224,TRUE
5342380,"Malott CDP, Washington",B01001_001,927,412,TRUE
5342415,"Maltby CDP, Washington",B01001_001,11347,841,FALSE
5342450,"Manchester CDP, Washington",B01001_001,6033,780,FALSE
5342800,"Mansfield town, Washington",B01001_001,324,93,FALSE
5342835,"Manson CDP, Washington",B01001_001,1385,364,FALSE
5343010,"Maple Falls CDP, Washington",B01001_001,231,171,TRUE
5343062,"Maple Heights-Lake Desire CDP, Washington",B01001_001,3436,552,FALSE
5343150,"Maple Valley city, Washington",B01001_001,27889,36,FALSE
5343255,"Maplewood CDP, Washington",B01001_001,5518,645,FALSE
5343325,"Marblemount CDP, Washington",B01001_001,198,175,TRUE
5343395,"Marcus town, Washington",B01001_001,182,94,TRUE
5343491,"Marietta-Alderwood CDP, Washington",B01001_001,3304,550,FALSE
5343552,"Marine View CDP, Washington",B01001_001,336,276,TRUE
5343640,"Markham CDP, Washington",B01001_001,132,61,TRUE
5343762,"Marrowstone CDP, Washington",B01001_001,882,204,FALSE
5343815,"Martha Lake CDP, Washington",B01001_001,23259,1776,FALSE
5343885,"Maryhill CDP, Washington",B01001_001,37,35,TRUE
5343955,"Marysville city, Washington",B01001_001,70847,52,FALSE
5344165,"Mattawa city, Washington",B01001_001,3506,27,FALSE
5344260,"May Creek CDP, Washington",B01001_001,873,245,FALSE
5344480,"Mead CDP, Washington",B01001_001,7172,684,FALSE
5344585,"Meadowdale CDP, Washington",B01001_001,2995,234,FALSE
5344620,"Meadow Glade CDP, Washington",B01001_001,2390,406,FALSE
5344690,"Medical Lake city, Washington",B01001_001,4909,20,FALSE
5344725,"Medina city, Washington",B01001_001,2923,43,FALSE
5345005,"Mercer Island city, Washington",B01001_001,25464,36,FALSE
5345180,"Mesa city, Washington",B01001_001,717,468,TRUE
5345285,"Metaline town, Washington",B01001_001,135,51,TRUE
5345320,"Metaline Falls town, Washington",B01001_001,237,81,TRUE
5345355,"Methow CDP, Washington",B01001_001,90,56,TRUE
5345495,"Midland CDP, Washington",B01001_001,9081,1074,FALSE
5345865,"Mill Creek city, Washington",B01001_001,20797,31,FALSE
5345870,"Mill Creek East CDP, Washington",B01001_001,25302,1405,FALSE
5345985,"Millwood city, Washington",B01001_001,1930,219,FALSE
5346020,"Milton city, Washington",B01001_001,8543,545,FALSE
5346090,"Mineral CDP, Washington",B01001_001,69,73,TRUE
5346125,"Minnehaha CDP, Washington",B01001_001,11582,1324,FALSE
5346215,"Mirrormont CDP, Washington",B01001_001,4102,473,FALSE
5346405,"Moclips CDP, Washington",B01001_001,78,90,TRUE
5346685,"Monroe city, Washington",B01001_001,19632,45,FALSE
5346725,"Monroe North CDP, Washington",B01001_001,1880,482,FALSE
5346895,"Montesano city, Washington",B01001_001,4124,15,FALSE
5347175,"Morton city, Washington",B01001_001,1333,334,FALSE
5347245,"Moses Lake city, Washington",B01001_001,25155,32,FALSE
5347280,"Moses Lake North CDP, Washington",B01001_001,4958,675,FALSE
5347315,"Mossyrock city, Washington",B01001_001,911,292,FALSE
5347490,"Mountlake Terrace city, Washington",B01001_001,21350,31,FALSE
5347560,"Mount Vernon city, Washington",B01001_001,35120,84,FALSE
5347630,"Mount Vista CDP, Washington",B01001_001,10399,775,FALSE
5347665,"Moxee city, Washington",B01001_001,4411,27,FALSE
5347735,"Mukilteo city, Washington",B01001_001,21365,35,FALSE
5347805,"Naches town, Washington",B01001_001,814,205,FALSE
5347980,"Napavine city, Washington",B01001_001,1700,255,FALSE
5348015,"Naselle CDP, Washington",B01001_001,629,269,TRUE
5348225,"Navy Yard City CDP, Washington",B01001_001,2643,422,FALSE
5348295,"Neah Bay CDP, Washington",B01001_001,1081,169,FALSE
5348330,"Neilton CDP, Washington",B01001_001,278,167,TRUE
5348540,"Nespelem town, Washington",B01001_001,155,55,TRUE
5348550,"Nespelem Community CDP, Washington",B01001_001,309,124,TRUE
5348645,"Newcastle city, Washington",B01001_001,12931,28,FALSE
5348820,"Newport city, Washington",B01001_001,2136,277,FALSE
5349030,"Nile CDP, Washington",B01001_001,115,76,TRUE
5349193,"Nisqually Indian Community CDP, Washington",B01001_001,593,166,FALSE
5349275,"Nooksack city, Washington",B01001_001,1564,349,FALSE
5349415,"Normandy Park city, Washington",B01001_001,6697,28,FALSE
5349485,"North Bend city, Washington",B01001_001,7549,29,FALSE
5349555,"North Bonneville city, Washington",B01001_001,1146,240,FALSE
5349765,"North Fort Lewis CDP, Washington",B01001_001,6022,651,FALSE
5349940,"North Lynnwood CDP, Washington",B01001_001,24235,1862,FALSE
5350007,"North Omak CDP, Washington",B01001_001,395,124,FALSE
5350045,"Northport town, Washington",B01001_001,236,94,TRUE
5350115,"North Puyallup CDP, Washington",B01001_001,1544,488,FALSE
5350183,"North Sultan CDP, Washington",B01001_001,336,194,TRUE
5350195,"Northwest Stanwood CDP, Washington",B01001_001,50,105,TRUE
5350210,"North Yelm CDP, Washington",B01001_001,2785,669,FALSE
5350325,"Oakesdale town, Washington",B01001_001,427,112,FALSE
5350360,"Oak Harbor city, Washington",B01001_001,24458,27,FALSE
5350430,"Oakville city, Washington",B01001_001,656,188,FALSE
5350500,"Ocean City CDP, Washington",B01001_001,107,94,TRUE
5350535,"Ocean Park CDP, Washington",B01001_001,1906,340,FALSE
5350570,"Ocean Shores city, Washington",B01001_001,6838,21,FALSE
5350675,"Ocosta CDP, Washington",B01001_001,111,69,TRUE
5350745,"Odessa town, Washington",B01001_001,798,143,FALSE
5350920,"Okanogan city, Washington",B01001_001,2640,584,FALSE
5351300,"Olympia city, Washington",B01001_001,55151,50,FALSE
5351340,"Omak city, Washington",B01001_001,4877,18,FALSE
5351410,"Onalaska CDP, Washington",B01001_001,599,333,TRUE
5351795,"Orchards CDP, Washington",B01001_001,29214,1743,FALSE
5351830,"Orient CDP, Washington",B01001_001,47,31,TRUE
5351970,"Oroville city, Washington",B01001_001,1753,371,FALSE
5352005,"Orting city, Washington",B01001_001,8898,23,FALSE
5352110,"Oso CDP, Washington",B01001_001,313,211,TRUE
5352215,"Othello city, Washington",B01001_001,8582,27,FALSE
5352267,"Otis Orchards-East Farms CDP, Washington",B01001_001,5699,608,FALSE
5352285,"Outlook CDP, Washington",B01001_001,340,292,TRUE
5352378,"Oyehut CDP, Washington",B01001_001,51,65,TRUE
5352495,"Pacific city, Washington",B01001_001,7097,40,FALSE
5352530,"Pacific Beach CDP, Washington",B01001_001,76,96,TRUE
5352600,"Packwood CDP, Washington",B01001_001,116,97,TRUE
5352950,"Palouse city, Washington",B01001_001,997,227,FALSE
5353265,"Parker CDP, Washington",B01001_001,90,72,TRUE
5353335,"Parkland CDP, Washington",B01001_001,39398,2306,FALSE
5353440,"Parkwood CDP, Washington",B01001_001,7303,775,FALSE
5353545,"Pasco city, Washington",B01001_001,77274,27,FALSE
5353660,"Pataha CDP, Washington",B01001_001,77,56,TRUE
5353720,"Pateros city, Washington",B01001_001,668,279,TRUE
5353800,"Peaceful Valley CDP, Washington",B01001_001,2715,519,FALSE
5353930,"Pe Ell town, Washington",B01001_001,513,150,FALSE
5354213,"Picnic Point CDP, Washington",B01001_001,9951,1019,FALSE
5354405,"Pine Grove CDP, Washington",B01001_001,53,49,TRUE
5355015,"Point Roberts CDP, Washington",B01001_001,1249,172,FALSE
5355120,"Pomeroy city, Washington",B01001_001,1397,166,FALSE
5355365,"Port Angeles city, Washington",B01001_001,20007,30,FALSE
5355400,"Port Angeles East CDP, Washington",B01001_001,3035,450,FALSE
5355540,"Porter CDP, Washington",B01001_001,146,76,TRUE
5355612,"Port Gamble Tribal Community CDP, Washington",B01001_001,850,163,FALSE
5355620,"Port Hadlock-Irondale CDP, Washington",B01001_001,3326,555,FALSE
5355645,"Port Ludlow CDP, Washington",B01001_001,3096,395,FALSE
5355785,"Port Orchard city, Washington",B01001_001,15820,31,FALSE
5355855,"Port Townsend city, Washington",B01001_001,10161,21,FALSE
5355995,"Poulsbo city, Washington",B01001_001,11824,56,FALSE
5356150,"Prairie Heights CDP, Washington",B01001_001,4845,892,FALSE
5356170,"Prairie Ridge CDP, Washington",B01001_001,12444,1138,FALSE
5356240,"Prescott city, Washington",B01001_001,303,110,TRUE
5356450,"Prosser city, Washington",B01001_001,6138,21,FALSE
5356555,"Puget Island CDP, Washington",B01001_001,1057,295,FALSE
5356625,"Pullman city, Washington",B01001_001,31972,68,FALSE
5356660,"Purdy CDP, Washington",B01001_001,1422,389,FALSE
5356695,"Puyallup city, Washington",B01001_001,42610,51,FALSE
5356905,"Queets CDP, Washington",B01001_001,114,52,TRUE
5356975,"Quilcene CDP, Washington",B01001_001,610,190,FALSE
5357030,"Qui-nai-elt Village CDP, Washington",B01001_001,49,32,TRUE
5357115,"Quincy city, Washington",B01001_001,7754,28,FALSE
5357140,"Raft Island CDP, Washington",B01001_001,451,165,TRUE
5357220,"Rainier city, Washington",B01001_001,2707,507,FALSE
5357395,"Ravensdale CDP, Washington",B01001_001,370,186,TRUE
5357430,"Raymond city, Washington",B01001_001,3092,23,FALSE
5357465,"Reardan town, Washington",B01001_001,611,181,FALSE
5357535,"Redmond city, Washington",B01001_001,73728,63,FALSE
5357745,"Renton city, Washington",B01001_001,105355,69,FALSE
5357850,"Republic city, Washington",B01001_001,1120,232,FALSE
5358235,"Richland city, Washington",B01001_001,60867,60,FALSE
5358410,"Ridgefield city, Washington",B01001_001,11486,35,FALSE
5358725,"Ritzville city, Washington",B01001_001,1733,206,FALSE
5358742,"Riverbend CDP, Washington",B01001_001,2041,391,FALSE
5358768,"Riverpoint CDP, Washington",B01001_001,963,220,FALSE
5358777,"River Road CDP, Washington",B01001_001,800,241,FALSE
5358795,"Riverside town, Washington",B01001_001,424,166,TRUE
5359075,"Roche Harbor CDP, Washington",B01001_001,753,101,FALSE
5359110,"Rochester CDP, Washington",B01001_001,6282,915,FALSE
5359145,"Rockford town, Washington",B01001_001,430,111,FALSE
5359180,"Rock Island city, Washington",B01001_001,1259,347,FALSE
5359250,"Rockport CDP, Washington",B01001_001,59,67,TRUE
5359390,"Rocky Point CDP, Washington",B01001_001,1546,329,FALSE
5359635,"Ronald CDP, Washington",B01001_001,251,254,TRUE
5359705,"Roosevelt CDP, Washington",B01001_001,192,98,TRUE
5359775,"Rosalia town, Washington",B01001_001,599,126,FALSE
5359845,"Rosburg CDP, Washington",B01001_001,429,180,TRUE
5359880,"Rosedale CDP, Washington",B01001_001,4273,494,FALSE
5360055,"Roslyn city, Washington",B01001_001,827,282,TRUE
5360160,"Roy city, Washington",B01001_001,920,295,FALSE
5360230,"Royal City city, Washington",B01001_001,2060,657,FALSE
5360510,"Ruston city, Washington",B01001_001,1270,247,FALSE
5360580,"Ryderwood CDP, Washington",B01001_001,425,160,TRUE
5360860,"St. John town, Washington",B01001_001,612,145,FALSE
5361000,"Salmon Creek CDP, Washington",B01001_001,20312,1116,FALSE
5361115,"Sammamish city, Washington",B01001_001,66586,62,FALSE
5361235,"Santiago CDP, Washington",B01001_001,75,67,TRUE
5361350,"Satsop CDP, Washington",B01001_001,768,250,FALSE
5361925,"Schwana CDP, Washington",B01001_001,351,269,TRUE
5362120,"Seabeck CDP, Washington",B01001_001,898,216,FALSE
5362288,"SeaTac city, Washington",B01001_001,30927,82,FALSE
5363000,"Seattle city, Washington",B01001_001,734603,138,FALSE
5363210,"Sedro-Woolley city, Washington",B01001_001,12470,24,FALSE
5363245,"Sekiu CDP, Washington",B01001_001,56,83,TRUE
5363280,"Selah city, Washington",B01001_001,8203,21,FALSE
5363385,"Sequim city, Washington",B01001_001,8073,21,FALSE
5363545,"Shadow Lake CDP, Washington",B01001_001,2115,533,FALSE
5363735,"Shelton city, Washington",B01001_001,10484,32,FALSE
5363960,"Shoreline city, Washington",B01001_001,58673,57,FALSE
5364190,"Silvana CDP, Washington",B01001_001,12,20,TRUE
5364365,"Silverdale CDP, Washington",B01001_001,21774,1200,FALSE
5364380,"Silver Firs CDP, Washington",B01001_001,22230,1317,FALSE
5364610,"Sisco Heights CDP, Washington",B01001_001,2972,501,FALSE
5364755,"Skamokawa Valley CDP, Washington",B01001_001,288,129,TRUE
5364775,"Skokomish CDP, Washington",B01001_001,644,144,FALSE
5364855,"Skykomish town, Washington",B01001_001,116,47,TRUE
5365170,"Snohomish city, Washington",B01001_001,10133,23,FALSE
5365205,"Snoqualmie city, Washington",B01001_001,13762,48,FALSE
5365275,"Snoqualmie Pass CDP, Washington",B01001_001,420,172,TRUE
5365345,"Soap Lake city, Washington",B01001_001,1378,450,FALSE
5365625,"South Bend city, Washington",B01001_001,1859,312,FALSE
5365765,"South Cle Elum town, Washington",B01001_001,715,251,TRUE
5365810,"South Creek CDP, Washington",B01001_001,2346,729,FALSE
5365922,"South Hill CDP, Washington",B01001_001,67835,2178,FALSE
5366045,"South Prairie town, Washington",B01001_001,353,111,FALSE
5366185,"South Wenatchee CDP, Washington",B01001_001,1267,504,TRUE
5366220,"Southworth CDP, Washington",B01001_001,1953,497,FALSE
5366255,"Spanaway CDP, Washington",B01001_001,34015,1879,FALSE
5366290,"Spangle city, Washington",B01001_001,284,86,FALSE
5367000,"Spokane city, Washington",B01001_001,227922,65,FALSE
5367167,"Spokane Valley city, Washington",B01001_001,103761,59,FALSE
5367175,"Sprague city, Washington",B01001_001,632,147,FALSE
5367210,"Springdale town, Washington",B01001_001,513,288,TRUE
5367435,"Stansberry Lake CDP, Washington",B01001_001,1810,526,FALSE
5367455,"Stanwood city, Washington",B01001_001,8051,20,FALSE
5367490,"Starbuck town, Washington",B01001_001,100,44,TRUE
5367595,"Startup CDP, Washington",B01001_001,651,292,TRUE
5367770,"Steilacoom town, Washington",B01001_001,6680,26,FALSE
5367805,"Steptoe CDP, Washington",B01001_001,100,31,FALSE
5367875,"Stevenson city, Washington",B01001_001,1697,217,FALSE
5368200,"Sudden Valley CDP, Washington",B01001_001,7103,746,FALSE
5368260,"Sultan city, Washington",B01001_001,5462,45,FALSE
5368330,"Sumas city, Washington",B01001_001,1397,308,FALSE
5368365,"Summit CDP, Washington",B01001_001,8819,949,FALSE
5368410,"Summit View CDP, Washington",B01001_001,8748,1438,FALSE
5368417,"Summitview CDP, Washington",B01001_001,2059,695,TRUE
5368435,"Sumner city, Washington",B01001_001,10589,23,FALSE
5368460,"Suncrest CDP, Washington",B01001_001,5344,643,FALSE
5368480,"Sunday Lake CDP, Washington",B01001_001,1166,474,TRUE
5368557,"Sunland Estates CDP, Washington",B01001_001,110,67,TRUE
5368750,"Sunnyside city, Washington",B01001_001,16329,62,FALSE
5368785,"Sunnyslope CDP, Washington",B01001_001,3553,478,FALSE
5369170,"Suquamish CDP, Washington",B01001_001,4329,291,FALSE
5369280,"Swede Heaven CDP, Washington",B01001_001,1092,394,TRUE
5370000,"Tacoma city, Washington",B01001_001,219234,121,FALSE
5370175,"Taholah CDP, Washington",B01001_001,823,184,FALSE
5370245,"Tampico CDP, Washington",B01001_001,455,313,TRUE
5370280,"Tanglewilde CDP, Washington",B01001_001,6407,982,FALSE
5370543,"Tehaleh CDP, Washington",B01001_001,5846,970,FALSE
5370560,"Tekoa city, Washington",B01001_001,661,139,FALSE
5370630,"Tenino city, Washington",B01001_001,2045,278,FALSE
5370805,"Terrace Heights CDP, Washington",B01001_001,9781,986,FALSE
5371225,"Thorp CDP, Washington",B01001_001,90,49,TRUE
5371330,"Three Lakes CDP, Washington",B01001_001,3571,516,FALSE
5371400,"Tieton city, Washington",B01001_001,1546,475,FALSE
5371680,"Tokeland CDP, Washington",B01001_001,102,59,TRUE
5371785,"Toledo city, Washington",B01001_001,523,154,FALSE
5371890,"Tonasket city, Washington",B01001_001,912,174,FALSE
5371960,"Toppenish city, Washington",B01001_001,8820,55,FALSE
5371995,"Torboy CDP, Washington",B01001_001,227,116,TRUE
5372030,"Touchet CDP, Washington",B01001_001,485,148,FALSE
5372170,"Town and Country CDP, Washington",B01001_001,5243,700,FALSE
5372205,"Tracyton CDP, Washington",B01001_001,5614,761,FALSE
5372450,"Trout Lake CDP, Washington",B01001_001,822,231,FALSE
5372625,"Tukwila city, Washington",B01001_001,21569,43,FALSE
5372905,"Tumwater city, Washington",B01001_001,25617,38,FALSE
5373065,"Twin Lakes CDP, Washington",B01001_001,74,37,TRUE
5373080,"Twisp town, Washington",B01001_001,1095,294,FALSE
5373255,"Union CDP, Washington",B01001_001,406,172,TRUE
5373290,"Union Gap city, Washington",B01001_001,6512,26,FALSE
5373307,"Union Hill-Novelty Hill CDP, Washington",B01001_001,23173,1583,FALSE
5373360,"Uniontown town, Washington",B01001_001,387,122,FALSE
5373465,"University Place city, Washington",B01001_001,34696,48,FALSE
5373580,"Upper Elochoman CDP, Washington",B01001_001,107,95,TRUE
5373780,"Vader city, Washington",B01001_001,892,208,FALSE
5373885,"Valley CDP, Washington",B01001_001,92,68,TRUE
5374060,"Vancouver city, Washington",B01001_001,190700,69,FALSE
5374200,"Vantage CDP, Washington",B01001_001,0,13,TRUE
5374305,"Vashon CDP, Washington",B01001_001,10939,1101,FALSE
5374445,"Vaughn CDP, Washington",B01001_001,1313,501,TRUE
5374585,"Venersborg CDP, Washington",B01001_001,4212,633,FALSE
5374760,"Verlot CDP, Washington",B01001_001,329,201,TRUE
5375565,"Waitsburg city, Washington",B01001_001,956,214,FALSE
5375775,"Walla Walla city, Washington",B01001_001,33842,36,FALSE
5375810,"Walla Walla East CDP, Washington",B01001_001,1826,553,FALSE
5375905,"Waller CDP, Washington",B01001_001,7991,792,FALSE
5375985,"Wallula CDP, Washington",B01001_001,88,95,TRUE
5376125,"Wapato city, Washington",B01001_001,4600,20,FALSE
5376160,"Warden city, Washington",B01001_001,2483,20,FALSE
5376195,"Warm Beach CDP, Washington",B01001_001,3156,637,FALSE
5376405,"Washougal city, Washington",B01001_001,16828,36,FALSE
5376440,"Washtucna town, Washington",B01001_001,176,59,TRUE
5376510,"Waterville town, Washington",B01001_001,1488,318,FALSE
5376615,"Wauna CDP, Washington",B01001_001,4689,600,FALSE
