GEOID,City,State,Race,Units_per_Structure,Population,PopRank,Units,moe,High_Error,Percent,State_Abb,Geography
0458150,Queen Creek,Arizona,All,10 to 19,61788,671,164,111,TRUE,0.008225499047045842,AZ,"Queen Creek, AZ"
0458150,Queen Creek,Arizona,All,20+,61788,671,258,124.1933975700802,TRUE,0.012940114354498947,AZ,"Queen Creek, AZ"
0458150,Queen Creek,Arizona,All,Alternatives,61788,671,161,149.46571513226704,TRUE,0.008075032601063296,AZ,"Queen Creek, AZ"
0464210,San Tan Valley,Arizona,All,"1, detached",101207,336,33519,1122,FALSE,0.9484183124893893,AZ,"San Tan Valley, AZ"
0464210,San Tan Valley,Arizona,All,"1, attached",101207,336,225,155,TRUE,0.006366362967573991,AZ,"San Tan Valley, AZ"
0464210,San Tan Valley,Arizona,All,2,101207,336,0,32,TRUE,0,AZ,"San Tan Valley, AZ"
0464210,San Tan Valley,Arizona,All,3 or 4,101207,336,99,84,TRUE,0.002801199705732556,AZ,"San Tan Valley, AZ"
0464210,San Tan Valley,Arizona,All,5 to 9,101207,336,0,32,TRUE,0,AZ,"San Tan Valley, AZ"
0464210,San Tan Valley,Arizona,All,10 to 19,101207,336,0,32,TRUE,0,AZ,"San Tan Valley, AZ"
0464210,San Tan Valley,Arizona,All,20+,101207,336,2,35.34119409414458,TRUE,5.6589893045102146e-5,AZ,"San Tan Valley, AZ"
0464210,San Tan Valley,Arizona,All,Alternatives,101207,336,1497,291.05325973092965,FALSE,0.04235753494425896,AZ,"San Tan Valley, AZ"
0465000,Scottsdale,Arizona,All,"1, detached",240537,94,73006,1309,FALSE,0.5341967584970548,AZ,"Scottsdale, AZ"
0465000,Scottsdale,Arizona,All,"1, attached",240537,94,15331,917,FALSE,0.11217941682215636,AZ,"Scottsdale, AZ"
0465000,Scottsdale,Arizona,All,2,240537,94,1154,293,TRUE,0.00844400541470018,AZ,"Scottsdale, AZ"
0465000,Scottsdale,Arizona,All,3 or 4,240537,94,5904,688,FALSE,0.043200526835693115,AZ,"Scottsdale, AZ"
0465000,Scottsdale,Arizona,All,5 to 9,240537,94,7648,837,FALSE,0.055961658069000844,AZ,"Scottsdale, AZ"
0465000,Scottsdale,Arizona,All,10 to 19,240537,94,7687,762,FALSE,0.0562470274027732,AZ,"Scottsdale, AZ"
0465000,Scottsdale,Arizona,All,20+,240537,94,24323,1286.4851339988347,FALSE,0.17797534116269711,AZ,"Scottsdale, AZ"
0465000,Scottsdale,Arizona,All,Alternatives,240537,94,1612,495.0686821038067,TRUE,0.011795265795924341,AZ,"Scottsdale, AZ"
0471510,Surprise,Arizona,All,"1, detached",145591,194,49980,913,FALSE,0.8496243157787373,AZ,"Surprise, AZ"
0471510,Surprise,Arizona,All,"1, attached",145591,194,1027,272,TRUE,0.01745826675279638,AZ,"Surprise, AZ"
0471510,Surprise,Arizona,All,2,145591,194,271,146,TRUE,0.004606806514126407,AZ,"Surprise, AZ"
0471510,Surprise,Arizona,All,3 or 4,145591,194,514,197,TRUE,0.008737633019413184,AZ,"Surprise, AZ"
0471510,Surprise,Arizona,All,5 to 9,145591,194,735,232,TRUE,0.012494475232040255,AZ,"Surprise, AZ"
0471510,Surprise,Arizona,All,10 to 19,145591,194,844,277,TRUE,0.014347397409308809,AZ,"Surprise, AZ"
0471510,Surprise,Arizona,All,20+,145591,194,2378,322.96749062405644,FALSE,0.040424302179308466,AZ,"Surprise, AZ"
0471510,Surprise,Arizona,All,Alternatives,145591,194,3077,434.80225390400176,FALSE,0.052306803114269204,AZ,"Surprise, AZ"
0473000,Tempe,Arizona,All,"1, detached",181005,150,32070,1022,FALSE,0.38780593982780304,AZ,"Tempe, AZ"
0473000,Tempe,Arizona,All,"1, attached",181005,150,7302,632,FALSE,0.08829931314694786,AZ,"Tempe, AZ"
0473000,Tempe,Arizona,All,2,181005,150,1582,400,TRUE,0.01913030860017413,AZ,"Tempe, AZ"
0473000,Tempe,Arizona,All,3 or 4,181005,150,4931,727,FALSE,0.059628035213311406,AZ,"Tempe, AZ"
0473000,Tempe,Arizona,All,5 to 9,181005,150,6424,794,FALSE,0.07768211279868434,AZ,"Tempe, AZ"
0473000,Tempe,Arizona,All,10 to 19,181005,150,7896,1015,FALSE,0.09548224823449744,AZ,"Tempe, AZ"
0473000,Tempe,Arizona,All,20+,181005,150,20256,1207.0695920285623,FALSE,0.24494534197542808,AZ,"Tempe, AZ"
0473000,Tempe,Arizona,All,Alternatives,181005,150,2235,388.41730136542577,FALSE,0.02702670020315372,AZ,"Tempe, AZ"
0477000,Tucson,Arizona,All,"1, detached",541033,34,126951,2189,FALSE,0.5208267521097523,AZ,"Tucson, AZ"
0477000,Tucson,Arizona,All,"1, attached",541033,34,19613,1148,FALSE,0.08046391985197889,AZ,"Tucson, AZ"
0477000,Tucson,Arizona,All,2,541033,34,7268,782,FALSE,0.029817558225879903,AZ,"Tucson, AZ"
0477000,Tucson,Arizona,All,3 or 4,541033,34,10731,800,FALSE,0.04402479599916307,AZ,"Tucson, AZ"
0477000,Tucson,Arizona,All,5 to 9,541033,34,12585,1011,FALSE,0.051630981050178666,AZ,"Tucson, AZ"
0477000,Tucson,Arizona,All,10 to 19,541033,34,17128,1239,FALSE,0.07026900623182043,AZ,"Tucson, AZ"
0477000,Tucson,Arizona,All,20+,541033,34,33878,1714.9443139647422,FALSE,0.13898723687071537,AZ,"Tucson, AZ"
0477000,Tucson,Arizona,All,Alternatives,541033,34,15595,863.4257350809044,FALSE,0.06397974966051143,AZ,"Tucson, AZ"
0485540,Yuma,Arizona,All,"1, detached",96314,359,23570,853,FALSE,0.5517580411067934,AZ,"Yuma, AZ"
0485540,Yuma,Arizona,All,"1, attached",96314,359,2377,310,FALSE,0.05564399082354043,AZ,"Yuma, AZ"
0485540,Yuma,Arizona,All,2,96314,359,550,214,TRUE,0.012875134603679948,AZ,"Yuma, AZ"
0485540,Yuma,Arizona,All,3 or 4,96314,359,2382,331,FALSE,0.0557610375017557,AZ,"Yuma, AZ"
0485540,Yuma,Arizona,All,5 to 9,96314,359,1770,345,FALSE,0.04143452408820638,AZ,"Yuma, AZ"
0485540,Yuma,Arizona,All,10 to 19,96314,359,1222,359,TRUE,0.028606208155812538,AZ,"Yuma, AZ"
0485540,Yuma,Arizona,All,20+,96314,359,2141,421.7262145041496,FALSE,0.05011938761177958,AZ,"Yuma, AZ"
0485540,Yuma,Arizona,All,Alternatives,96314,359,8706,581.8470589424682,FALSE,0.20380167610843206,AZ,"Yuma, AZ"
0505320,Bentonville,Arkansas,All,"1, detached",54513,790,14203,677,FALSE,0.621276409605879,AR,"Bentonville, AR"
0505320,Bentonville,Arkansas,All,"1, attached",54513,790,1156,305,TRUE,0.050566466908709154,AR,"Bentonville, AR"
0505320,Bentonville,Arkansas,All,2,54513,790,733,290,TRUE,0.03206333931149118,AR,"Bentonville, AR"
0505320,Bentonville,Arkansas,All,3 or 4,54513,790,1119,259,TRUE,0.048947990026683,AR,"Bentonville, AR"
0505320,Bentonville,Arkansas,All,5 to 9,54513,790,897,235,TRUE,0.03923712873452605,AR,"Bentonville, AR"
0505320,Bentonville,Arkansas,All,10 to 19,54513,790,3117,469,FALSE,0.13634574165609553,AR,"Bentonville, AR"
0505320,Bentonville,Arkansas,All,20+,54513,790,1459,372.90749523172633,TRUE,0.06382048029395039,AR,"Bentonville, AR"
0505320,Bentonville,Arkansas,All,Alternatives,54513,790,177,124.66354719804824,TRUE,0.007742443462665675,AR,"Bentonville, AR"
0515190,Conway,Arkansas,All,"1, detached",65159,631,15722,595,FALSE,0.5656820062605692,AR,"Conway, AR"
0515190,Conway,Arkansas,All,"1, attached",65159,631,389,215,TRUE,0.013996330011153888,AR,"Conway, AR"
0515190,Conway,Arkansas,All,2,65159,631,1872,323,FALSE,0.06735508941100277,AR,"Conway, AR"
0515190,Conway,Arkansas,All,3 or 4,65159,631,1141,320,TRUE,0.04105350268053107,AR,"Conway, AR"
0515190,Conway,Arkansas,All,5 to 9,65159,631,1936,425,TRUE,0.06965782751052424,AR,"Conway, AR"
0515190,Conway,Arkansas,All,10 to 19,65159,631,3849,549,FALSE,0.13848810851653293,AR,"Conway, AR"
0515190,Conway,Arkansas,All,20+,65159,631,1761,375.41044204976504,TRUE,0.06336127801964524,AR,"Conway, AR"
0515190,Conway,Arkansas,All,Alternatives,65159,631,1123,207.18349355100662,FALSE,0.04040585759004066,AR,"Conway, AR"
0523290,Fayetteville,Arkansas,All,"1, detached",95022,365,21966,907,FALSE,0.5085781760088908,AR,"Fayetteville, AR"
0523290,Fayetteville,Arkansas,All,"1, attached",95022,365,2066,402,FALSE,0.047834039498969694,AR,"Fayetteville, AR"
0523290,Fayetteville,Arkansas,All,2,95022,365,1851,414,TRUE,0.042856150586927835,AR,"Fayetteville, AR"
0523290,Fayetteville,Arkansas,All,3 or 4,95022,365,2094,410,FALSE,0.04848232270611933,AR,"Fayetteville, AR"
0523290,Fayetteville,Arkansas,All,5 to 9,95022,365,3825,637,FALSE,0.08856011669097728,AR,"Fayetteville, AR"
0523290,Fayetteville,Arkansas,All,10 to 19,95022,365,6512,640,FALSE,0.1507721516056586,AR,"Fayetteville, AR"
0523290,Fayetteville,Arkansas,All,20+,95022,365,4122,551.3565089848854,FALSE,0.09543654928110024,AR,"Fayetteville, AR"
0523290,Fayetteville,Arkansas,All,Alternatives,95022,365,755,207.62466134830902,TRUE,0.0174804936213563,AR,"Fayetteville, AR"
0524550,Fort Smith,Arkansas,All,"1, detached",89315,407,26238,870,FALSE,0.6568531731130304,AR,"Fort Smith, AR"
0524550,Fort Smith,Arkansas,All,"1, attached",89315,407,1116,262,TRUE,0.027938415321066466,AR,"Fort Smith, AR"
0524550,Fort Smith,Arkansas,All,2,89315,407,3694,599,FALSE,0.09247715608962323,AR,"Fort Smith, AR"
0524550,Fort Smith,Arkansas,All,3 or 4,89315,407,2100,369,FALSE,0.05257228689447991,AR,"Fort Smith, AR"
0524550,Fort Smith,Arkansas,All,5 to 9,89315,407,1945,433,TRUE,0.04869195143322068,AR,"Fort Smith, AR"
0524550,Fort Smith,Arkansas,All,10 to 19,89315,407,2009,354,FALSE,0.05029415446238578,AR,"Fort Smith, AR"
0524550,Fort Smith,Arkansas,All,20+,89315,407,2565,421.8684629123158,FALSE,0.0642132932782576,AR,"Fort Smith, AR"
0524550,Fort Smith,Arkansas,All,Alternatives,89315,407,278,156.8948692596415,TRUE,0.006959569407935912,AR,"Fort Smith, AR"
0535710,Jonesboro,Arkansas,All,"1, detached",78379,488,21830,721,FALSE,0.6503798599731864,AR,"Jonesboro, AR"
0535710,Jonesboro,Arkansas,All,"1, attached",78379,488,571,169,TRUE,0.01701176821093401,AR,"Jonesboro, AR"
0535710,Jonesboro,Arkansas,All,2,78379,488,1327,331,TRUE,0.03953523015045434,AR,"Jonesboro, AR"
0535710,Jonesboro,Arkansas,All,3 or 4,78379,488,3194,495,FALSE,0.09515864740056607,AR,"Jonesboro, AR"
0535710,Jonesboro,Arkansas,All,5 to 9,78379,488,2220,426,FALSE,0.0661403247430359,AR,"Jonesboro, AR"
0535710,Jonesboro,Arkansas,All,10 to 19,78379,488,1893,393,TRUE,0.056398033666021155,AR,"Jonesboro, AR"
0535710,Jonesboro,Arkansas,All,20+,78379,488,1586,353.9095929753812,TRUE,0.047251601370475196,AR,"Jonesboro, AR"
0535710,Jonesboro,Arkansas,All,Alternatives,78379,488,944,315.94461539959815,TRUE,0.028124534485326976,AR,"Jonesboro, AR"
0541000,Little Rock,Arkansas,All,"1, detached",202218,120,60670,1344,FALSE,0.6113215912296965,AR,"Little Rock, AR"
0541000,Little Rock,Arkansas,All,"1, attached",202218,120,1631,381,TRUE,0.016434242876143645,AR,"Little Rock, AR"
0541000,Little Rock,Arkansas,All,2,202218,120,3023,592,FALSE,0.0304602797146427,AR,"Little Rock, AR"
0541000,Little Rock,Arkansas,All,3 or 4,202218,120,4586,639,FALSE,0.04620934263028496,AR,"Little Rock, AR"
0541000,Little Rock,Arkansas,All,5 to 9,202218,120,7627,817,FALSE,0.07685099351094273,AR,"Little Rock, AR"
0541000,Little Rock,Arkansas,All,10 to 19,202218,120,7866,890,FALSE,0.07925919954858732,AR,"Little Rock, AR"
0541000,Little Rock,Arkansas,All,20+,202218,120,12283,1087.5660899458019,FALSE,0.12376566845350852,AR,"Little Rock, AR"
0541000,Little Rock,Arkansas,All,Alternatives,202218,120,1558,352.27971840570103,TRUE,0.015698682036193623,AR,"Little Rock, AR"
0550450,North Little Rock,Arkansas,All,"1, detached",64454,638,20771,859,FALSE,0.6290430042398546,AR,"North Little Rock, AR"
0550450,North Little Rock,Arkansas,All,"1, attached",64454,638,594,213,TRUE,0.01798909751665657,AR,"North Little Rock, AR"
0550450,North Little Rock,Arkansas,All,2,64454,638,1186,332,TRUE,0.03591762568140521,AR,"North Little Rock, AR"
0550450,North Little Rock,Arkansas,All,3 or 4,64454,638,1703,485,TRUE,0.0515748031496063,AR,"North Little Rock, AR"
0550450,North Little Rock,Arkansas,All,5 to 9,64454,638,2287,494,TRUE,0.0692610539067232,AR,"North Little Rock, AR"
0550450,North Little Rock,Arkansas,All,10 to 19,64454,638,3133,616,FALSE,0.09488188976377952,AR,"North Little Rock, AR"
0550450,North Little Rock,Arkansas,All,20+,64454,638,2859,392.04591567825315,FALSE,0.08658388855239249,AR,"North Little Rock, AR"
0550450,North Little Rock,Arkansas,All,Alternatives,64454,638,487,194.03350226185168,TRUE,0.01474863718958207,AR,"North Little Rock, AR"
0560410,Rogers,Arkansas,All,"1, detached",69961,575,17992,672,FALSE,0.676390977443609,AR,"Rogers, AR"
0560410,Rogers,Arkansas,All,"1, attached",69961,575,2046,369,FALSE,0.0769172932330827,AR,"Rogers, AR"
0560410,Rogers,Arkansas,All,2,69961,575,733,185,TRUE,0.02755639097744361,AR,"Rogers, AR"
0560410,Rogers,Arkansas,All,3 or 4,69961,575,1135,333,TRUE,0.04266917293233083,AR,"Rogers, AR"
0560410,Rogers,Arkansas,All,5 to 9,69961,575,1433,292,TRUE,0.05387218045112782,AR,"Rogers, AR"
0560410,Rogers,Arkansas,All,10 to 19,69961,575,1967,336,FALSE,0.07394736842105264,AR,"Rogers, AR"
0560410,Rogers,Arkansas,All,20+,69961,575,748,198.80643852752857,TRUE,0.028120300751879698,AR,"Rogers, AR"
0560410,Rogers,Arkansas,All,Alternatives,69961,575,546,192.21082175569617,TRUE,0.020526315789473684,AR,"Rogers, AR"
0566080,Springdale,Arkansas,All,"1, detached",86705,425,19718,819,FALSE,0.6388465899886603,AR,"Springdale, AR"
0566080,Springdale,Arkansas,All,"1, attached",86705,425,1327,335,TRUE,0.042993682164263726,AR,"Springdale, AR"
0566080,Springdale,Arkansas,All,2,86705,425,1720,390,TRUE,0.055726551109671146,AR,"Springdale, AR"
0566080,Springdale,Arkansas,All,3 or 4,86705,425,1719,423,TRUE,0.05569415195204925,AR,"Springdale, AR"
0566080,Springdale,Arkansas,All,5 to 9,86705,425,1789,342,FALSE,0.05796209298558237,AR,"Springdale, AR"
0566080,Springdale,Arkansas,All,10 to 19,86705,425,2955,472,FALSE,0.09573951077271992,AR,"Springdale, AR"
0566080,Springdale,Arkansas,All,20+,86705,425,798,315.2269024052357,TRUE,0.02585452778227766,AR,"Springdale, AR"
0566080,Springdale,Arkansas,All,Alternatives,86705,425,839,257.0933682536366,TRUE,0.027182893244775637,AR,"Springdale, AR"
0600562,Alameda,California,All,"1, detached",77565,494,13627,674,FALSE,0.42535193682304834,CA,"Alameda, CA"
0600562,Alameda,California,All,"1, attached",77565,494,3859,438,FALSE,0.12045447451384336,CA,"Alameda, CA"
0600562,Alameda,California,All,2,77565,494,1789,320,FALSE,0.055841683053968846,CA,"Alameda, CA"
0600562,Alameda,California,All,3 or 4,77565,494,2782,454,FALSE,0.08683709460935793,CA,"Alameda, CA"
0600562,Alameda,California,All,5 to 9,77565,494,2061,322,FALSE,0.0643318662796142,CA,"Alameda, CA"
0600562,Alameda,California,All,10 to 19,77565,494,1316,262,FALSE,0.041077504135842935,CA,"Alameda, CA"
0600562,Alameda,California,All,20+,77565,494,6535,618.8965987949845,FALSE,0.20398289477791304,CA,"Alameda, CA"
0600562,Alameda,California,All,Alternatives,77565,494,68,45.967379738244816,TRUE,0.002122545806411337,CA,"Alameda, CA"
0600884,Alhambra,California,All,"1, detached",82295,455,13499,612,FALSE,0.4211330879141449,CA,"Alhambra, CA"
0600884,Alhambra,California,All,"1, attached",82295,455,3673,438,FALSE,0.11458788294752605,CA,"Alhambra, CA"
0600884,Alhambra,California,All,2,82295,455,1287,243,FALSE,0.040150995195607414,CA,"Alhambra, CA"
0600884,Alhambra,California,All,3 or 4,82295,455,2911,404,FALSE,0.09081549884569788,CA,"Alhambra, CA"
0600884,Alhambra,California,All,5 to 9,82295,455,4887,463,FALSE,0.15246147126723653,CA,"Alhambra, CA"
0600884,Alhambra,California,All,10 to 19,82295,455,2052,284,FALSE,0.0640169713608286,CA,"Alhambra, CA"
0600884,Alhambra,California,All,20+,82295,455,3611,449.61539119563065,FALSE,0.11265364697073688,CA,"Alhambra, CA"
0600884,Alhambra,California,All,Alternatives,82295,455,134,69.6419413859206,TRUE,0.004180445498221751,CA,"Alhambra, CA"
0600947,Aliso Viejo,California,All,"1, detached",51896,836,7223,450,FALSE,0.3538778109842732,CA,"Aliso Viejo, CA"
0600947,Aliso Viejo,California,All,"1, attached",51896,836,5321,494,FALSE,0.2606927637058449,CA,"Aliso Viejo, CA"
0600947,Aliso Viejo,California,All,2,51896,836,71,53,TRUE,0.003478516486208417,CA,"Aliso Viejo, CA"
0600947,Aliso Viejo,California,All,3 or 4,51896,836,807,233,TRUE,0.03953750428690412,CA,"Aliso Viejo, CA"
0600947,Aliso Viejo,California,All,5 to 9,51896,836,1391,298,TRUE,0.06814952721571702,CA,"Aliso Viejo, CA"
0600947,Aliso Viejo,California,All,10 to 19,51896,836,1026,265,TRUE,0.050267012885208955,CA,"Aliso Viejo, CA"
0600947,Aliso Viejo,California,All,20+,51896,836,4387,509.5017173670762,FALSE,0.2149331242957229,CA,"Aliso Viejo, CA"
0600947,Aliso Viejo,California,All,Alternatives,51896,836,185,202.38824076511955,TRUE,0.009063740140120524,CA,"Aliso Viejo, CA"
0602000,Anaheim,California,All,"1, detached",347111,56,44771,1180,FALSE,0.40817796417012353,CA,"Anaheim, CA"
0602000,Anaheim,California,All,"1, attached",347111,56,9631,771,FALSE,0.08780598988011122,CA,"Anaheim, CA"
0602000,Anaheim,California,All,2,347111,56,1500,348,TRUE,0.013675525368099559,CA,"Anaheim, CA"
0602000,Anaheim,California,All,3 or 4,347111,56,10384,871,FALSE,0.09467110361489721,CA,"Anaheim, CA"
0602000,Anaheim,California,All,5 to 9,347111,56,8780,819,FALSE,0.08004740848794274,CA,"Anaheim, CA"
0602000,Anaheim,California,All,10 to 19,347111,56,6980,783,FALSE,0.06363677804622328,CA,"Anaheim, CA"
0602000,Anaheim,California,All,20+,347111,56,24506,1101.2229565351424,FALSE,0.22342161644709851,CA,"Anaheim, CA"
0602000,Anaheim,California,All,Alternatives,347111,56,3133,400.48470632472345,FALSE,0.028563613985503944,CA,"Anaheim, CA"
0602252,Antioch,California,All,"1, detached",115016,267,28815,1001,FALSE,0.7702897775876818,CA,"Antioch, CA"
0602252,Antioch,California,All,"1, attached",115016,267,1987,386,FALSE,0.05311698032506416,CA,"Antioch, CA"
0602252,Antioch,California,All,2,115016,267,227,121,TRUE,0.006068220701454234,CA,"Antioch, CA"
0602252,Antioch,California,All,3 or 4,115016,267,1457,311,TRUE,0.038948887938408894,CA,"Antioch, CA"
0602252,Antioch,California,All,5 to 9,115016,267,955,275,TRUE,0.025529298545765612,CA,"Antioch, CA"
0602252,Antioch,California,All,10 to 19,115016,267,758,257,TRUE,0.02026304533789564,CA,"Antioch, CA"
0602252,Antioch,California,All,20+,115016,267,2779,534.2368388645621,FALSE,0.07428892215568862,CA,"Antioch, CA"
0602252,Antioch,California,All,Alternatives,115016,267,430,169.85287751463028,TRUE,0.01149486740804106,CA,"Antioch, CA"
0602364,Apple Valley,California,All,"1, detached",75603,515,20353,772,FALSE,0.7826571813112863,CA,"Apple Valley, CA"
0602364,Apple Valley,California,All,"1, attached",75603,515,554,166,TRUE,0.021303595462411076,CA,"Apple Valley, CA"
0602364,Apple Valley,California,All,2,75603,515,675,227,TRUE,0.025956546817919632,CA,"Apple Valley, CA"
0602364,Apple Valley,California,All,3 or 4,75603,515,1836,312,FALSE,0.07060180734474139,CA,"Apple Valley, CA"
0602364,Apple Valley,California,All,5 to 9,75603,515,849,304,TRUE,0.0326475677754278,CA,"Apple Valley, CA"
0602364,Apple Valley,California,All,10 to 19,75603,515,416,159,TRUE,0.015996923668525283,CA,"Apple Valley, CA"
0602364,Apple Valley,California,All,20+,75603,515,228,86.83317338436964,TRUE,0.008767544702941742,CA,"Apple Valley, CA"
0602364,Apple Valley,California,All,Alternatives,75603,515,1094,236.32604596192948,TRUE,0.042068832916746776,CA,"Apple Valley, CA"
0602462,Arcadia,California,All,"1, detached",56181,765,12324,604,FALSE,0.5823646158208109,CA,"Arcadia, CA"
0602462,Arcadia,California,All,"1, attached",56181,765,1897,349,FALSE,0.08964181079293072,CA,"Arcadia, CA"
0602462,Arcadia,California,All,2,56181,765,328,138,TRUE,0.015499480200359135,CA,"Arcadia, CA"
0602462,Arcadia,California,All,3 or 4,56181,765,1063,272,TRUE,0.05023154711274927,CA,"Arcadia, CA"
0602462,Arcadia,California,All,5 to 9,56181,765,1599,377,TRUE,0.07555996597675078,CA,"Arcadia, CA"
0602462,Arcadia,California,All,10 to 19,56181,765,1386,269,FALSE,0.06549475474907854,CA,"Arcadia, CA"
0602462,Arcadia,California,All,20+,56181,765,2502,339.4775397577872,FALSE,0.11823079104054438,CA,"Arcadia, CA"
0602462,Arcadia,California,All,Alternatives,56181,765,63,58.83026432033091,TRUE,0.002977034306776297,CA,"Arcadia, CA"
0602553,Arden-Arcade,California,All,"1, detached",96076,361,19180,1047,FALSE,0.47110259622233686,CA,"Arden-Arcade, CA"
0602553,Arden-Arcade,California,All,"1, attached",96076,361,3097,553,FALSE,0.07606906884778818,CA,"Arden-Arcade, CA"
0602553,Arden-Arcade,California,All,2,96076,361,938,279,TRUE,0.023039324048829614,CA,"Arden-Arcade, CA"
0602553,Arden-Arcade,California,All,3 or 4,96076,361,3057,435,FALSE,0.07508658168152678,CA,"Arden-Arcade, CA"
0602553,Arden-Arcade,California,All,5 to 9,96076,361,3730,506,FALSE,0.09161692825387469,CA,"Arden-Arcade, CA"
0602553,Arden-Arcade,California,All,10 to 19,96076,361,2256,348,FALSE,0.055412276177142436,CA,"Arden-Arcade, CA"
0602553,Arden-Arcade,California,All,20+,96076,361,8092,661.8670561374089,FALSE,0.19875715373467934,CA,"Arden-Arcade, CA"
0602553,Arden-Arcade,California,All,Alternatives,96076,361,363,181.24568960391858,TRUE,0.008916071033822122,CA,"Arden-Arcade, CA"
0603526,Bakersfield,California,All,"1, detached",404321,48,93618,1486,FALSE,0.7129540781357094,CA,"Bakersfield, CA"
0603526,Bakersfield,California,All,"1, attached",404321,48,4426,548,FALSE,0.0337064960779834,CA,"Bakersfield, CA"
0603526,Bakersfield,California,All,2,404321,48,2060,382,FALSE,0.015688066407737414,CA,"Bakersfield, CA"
0603526,Bakersfield,California,All,3 or 4,404321,48,9333,890,FALSE,0.0710760795065113,CA,"Bakersfield, CA"
0603526,Bakersfield,California,All,5 to 9,404321,48,6360,782,FALSE,0.048435001142334934,CA,"Bakersfield, CA"
0603526,Bakersfield,California,All,10 to 19,404321,48,3517,584,FALSE,0.02678394638641383,CA,"Bakersfield, CA"
0603526,Bakersfield,California,All,20+,404321,48,7927,702.3254231479877,FALSE,0.06036859340491966,CA,"Bakersfield, CA"
0603526,Bakersfield,California,All,Alternatives,404321,48,4069,555.2557969080557,FALSE,0.030987738938390068,CA,"Bakersfield, CA"
0603666,Baldwin Park,California,All,"1, detached",71692,548,13152,522,FALSE,0.712729637457324,CA,"Baldwin Park, CA"
0603666,Baldwin Park,California,All,"1, attached",71692,548,1242,187,FALSE,0.06730612908470167,CA,"Baldwin Park, CA"
0603666,Baldwin Park,California,All,2,71692,548,229,87,TRUE,0.012409906248306509,CA,"Baldwin Park, CA"
0603666,Baldwin Park,California,All,3 or 4,71692,548,551,157,TRUE,0.02985964341841435,CA,"Baldwin Park, CA"
0603666,Baldwin Park,California,All,5 to 9,71692,548,697,182,TRUE,0.037771636048339025,CA,"Baldwin Park, CA"
0603666,Baldwin Park,California,All,10 to 19,71692,548,758,179,TRUE,0.041077331599197964,CA,"Baldwin Park, CA"
